owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
Azure,azure-powershell,3739,3561,4291,False,False,[],0,"[{'name': 'azure', 'stars': 61327}, {'name': 'powershell', 'stars': 1569}, {'name': 'microsoft-azure-powershell', 'stars': 8}, {'name': 'arm', 'stars': 135}, {'name': 'microsoft', 'stars': 477}]",5,1979191,14909,7499,Microsoft Azure PowerShell,,2014-09-10T20:35:18Z,2023-08-18T09:41:07Z,37609.0,Other,2056,Other,True,Azure/azure-powershell,,331
ravenscroftj,turbopilot,3739,126,42,False,False,"[{'name': 'C++', 'size': 538146}, {'name': 'Python', 'size': 6875}, {'name': 'CMake', 'size': 2049}, {'name': 'Shell', 'size': 64}]",4,"[{'name': 'code-completion', 'stars': 14}, {'name': 'cpp', 'stars': 117993}, {'name': 'language-model', 'stars': 88}, {'name': 'machine-learning', 'stars': 72588}]",4,2583,13,38,Turbopilot is an open source large-language-model based code completion engine that runs locally on CPU,C++,2023-04-09T16:46:33Z,2023-08-13T08:51:46Z,216.0,"BSD 3-Clause ""New"" or ""Revised"" License",1,,True,ravenscroftj/turbopilot,,7
oxalorg,sakura,3738,172,29,False,False,"[{'name': 'CSS', 'size': 33218}, {'name': 'HTML', 'size': 25062}, {'name': 'SCSS', 'size': 6712}, {'name': 'JavaScript', 'size': 1018}, {'name': 'Shell', 'size': 737}]",5,"[{'name': 'design', 'stars': 922}, {'name': 'web', 'stars': 1630}, {'name': 'css', 'stars': 96883}, {'name': 'theme', 'stars': 168}, {'name': 'sakura', 'stars': 0}, {'name': 'classless', 'stars': 7}, {'name': 'classless-theme', 'stars': 3}, {'name': 'css-framework', 'stars': 189}]",8,391,68,43,:cherry_blossom: a minimal css framework/theme.,CSS,2016-06-28T06:55:14Z,2023-08-13T17:33:50Z,204.0,MIT License,1,,True,oxalorg/sakura,,36
grpc,grpc-dotnet,3738,717,119,False,False,"[{'name': 'C#', 'size': 3648638}, {'name': 'Shell', 'size': 16020}, {'name': 'PowerShell', 'size': 10078}, {'name': 'HTML', 'size': 3311}, {'name': 'JavaScript', 'size': 1653}, {'name': 'Dockerfile', 'size': 950}, {'name': 'Batchfile', 'size': 747}]",7,[],0,8345,1017,1223,gRPC for .NET,C#,2018-11-28T18:44:09Z,2023-08-17T23:37:19Z,919.0,Apache License 2.0,9,Other,True,grpc/grpc-dotnet,,47
britecharts,britecharts,3738,247,164,False,False,"[{'name': 'JavaScript', 'size': 944028}, {'name': 'HTML', 'size': 26782}, {'name': 'SCSS', 'size': 14961}, {'name': 'Shell', 'size': 489}, {'name': 'Makefile', 'size': 447}, {'name': 'Dockerfile', 'size': 242}]",6,"[{'name': 'd3', 'stars': 61}, {'name': 'javascript', 'stars': 163762}, {'name': 'chart', 'stars': 55}, {'name': 'data-visualization', 'stars': 59770}, {'name': 'svg', 'stars': 153}, {'name': 'interactive-visualizations', 'stars': 18}, {'name': 'es2015', 'stars': 10}, {'name': 'reusable-charting-library', 'stars': 0}, {'name': 'britecharts', 'stars': 1}]",9,57277,662,360,Composable Charting Library based on reusable D3.js components.,JavaScript,2015-05-19T22:42:39Z,2023-08-17T10:55:47Z,1041.0,Apache License 2.0,3,Contributor Covenant,True,britecharts/britecharts,,56
borisbanushev,stockpredictionai,3738,1611,267,False,False,[],0,[],0,1923,80,286,"       In this noteboook I will create a complete process for predicting stock price movements. Follow along and we will achieve some pretty good results. For that purpose we will use a Generative Adversarial Network (GAN) with LSTM, a type of Recurrent Neural Network, as generator, and a Convolutional Neural Network, CNN, as a discriminator. We use LSTM for the obvious reason that we are trying to predict time series data. Why we use GAN and specifically CNN as a discriminator? That is a good question: there are special sections on that later.",,2019-01-09T08:02:47Z,2022-10-20T07:04:59Z,26.0,,1,,True,borisbanushev/stockpredictionai,,1
jspm,jspm-cli,3738,291,102,False,False,"[{'name': 'TypeScript', 'size': 61741}, {'name': 'JavaScript', 'size': 218}]",2,[],0,9053,300,2239,ES Module Package Manager,TypeScript,2013-03-22T23:20:12Z,2023-08-15T03:08:09Z,1853.0,Apache License 2.0,7,,True,jspm/jspm-cli,,78
Swiip,generator-gulp-angular,3737,683,132,False,False,"[{'name': 'JavaScript', 'size': 184500}, {'name': 'CSS', 'size': 32249}, {'name': 'TypeScript', 'size': 13550}, {'name': 'HTML', 'size': 12355}, {'name': 'CoffeeScript', 'size': 10117}, {'name': 'Shell', 'size': 2065}]",6,[],0,2541,377,818,Yeoman generator for AngularJS with GulpJS [UNMAINTAINED next iteration is FountainJS],JavaScript,2014-04-28T13:05:27Z,2022-06-16T16:56:04Z,1032.0,,2,,True,Swiip/generator-gulp-angular,,89
sofastack,sofa-rpc,3737,1140,250,False,False,"[{'name': 'Java', 'size': 5132876}, {'name': 'Mustache', 'size': 27767}, {'name': 'Shell', 'size': 4062}]",3,"[{'name': 'sofa-rpc', 'stars': 0}, {'name': 'sofastack', 'stars': 1}, {'name': 'rpc-framework', 'stars': 26}, {'name': 'protobuf', 'stars': 79}, {'name': 'hessian', 'stars': 1}, {'name': 'sofa-bolt', 'stars': 0}, {'name': 'http2', 'stars': 29}, {'name': 'restful', 'stars': 24}]",8,3832,722,622,"SOFARPC is a high-performance, high-extensibility, production-level Java RPC  framework.",Java,2018-04-09T03:32:04Z,2023-08-15T11:51:32Z,528.0,Apache License 2.0,22,,True,sofastack/sofa-rpc,,78
werf,werf,3736,195,49,False,False,"[{'name': 'Go', 'size': 3018848}, {'name': 'Dockerfile', 'size': 34472}, {'name': 'Python', 'size': 34319}, {'name': 'Ruby', 'size': 24499}, {'name': 'Shell', 'size': 22316}, {'name': 'Perl', 'size': 12072}, {'name': 'HCL', 'size': 4959}, {'name': 'Jinja', 'size': 4521}, {'name': 'Mustache', 'size': 3422}, {'name': 'Smarty', 'size': 112}]",10,"[{'name': 'iac', 'stars': 32}, {'name': 'docker', 'stars': 74045}, {'name': 'devops', 'stars': 1156}, {'name': 'kubernetes', 'stars': 37442}, {'name': 'continuous-integration', 'stars': 24489}, {'name': 'continuous-delivery', 'stars': 66}, {'name': 'ci-cd', 'stars': 66}, {'name': 'docker-image', 'stars': 93}, {'name': 'werf', 'stars': 2}, {'name': 'gitops', 'stars': 142}]",15,52801,4777,931,A solution for implementing efficient and consistent software delivery to Kubernetes facilitating best practices.,Go,2016-01-25T16:46:58Z,2023-08-16T19:01:40Z,12987.0,Apache License 2.0,13,Contributor Covenant,True,werf/werf,,53
apachecn,hands-on-ml-zh,3735,1548,268,False,True,"[{'name': 'CSS', 'size': 5513}, {'name': 'HTML', 'size': 3317}, {'name': 'JavaScript', 'size': 1071}, {'name': 'Python', 'size': 221}, {'name': 'Shell', 'size': 65}]",5,"[{'name': 'tensorflow', 'stars': 35637}, {'name': 'sklearn', 'stars': 116}, {'name': 'python', 'stars': 277240}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'book', 'stars': 135}]",6,43569,113,34,:book: [译] Sklearn 与 TensorFlow 机器学习实用指南【版权问题，网站已下线！！】,CSS,2018-04-08T09:19:49Z,2021-08-09T03:54:42Z,1.0,,4,,True,apachecn/hands-on-ml-zh,,1
sunfusheng,MarqueeView,3734,679,84,False,False,"[{'name': 'Java', 'size': 35338}, {'name': 'HTML', 'size': 2883}]",2,"[{'name': 'marqueeview', 'stars': 0}, {'name': 'marquee', 'stars': 2}]",2,12351,11,90,俗名：可垂直跑、可水平跑的跑马灯；学名：可垂直翻、可水平翻的翻页公告,Java,2016-06-01T06:50:46Z,2020-11-11T01:33:50Z,92.0,,1,,True,sunfusheng/MarqueeView,,3
dotnet,MQTTnet,3734,950,151,False,False,"[{'name': 'C#', 'size': 1521218}, {'name': 'C', 'size': 1329}, {'name': 'HTML', 'size': 1116}]",3,"[{'name': 'mqtt', 'stars': 166}, {'name': 'mqtt-client', 'stars': 14}, {'name': 'mqtt-broker', 'stars': 18}, {'name': 'mqtt-server', 'stars': 12}, {'name': 'netcore', 'stars': 64}, {'name': 'net', 'stars': 39}, {'name': 'iot', 'stars': 775}, {'name': 'iot-platform', 'stars': 72}, {'name': 'iot-framework', 'stars': 21}, {'name': 'csharp', 'stars': 64451}]",19,8705,376,1320,MQTTnet is a high performance .NET library for MQTT based communication. It provides a MQTT client and a MQTT server (broker). The implementation is based on the documentation from http://mqtt.org/.,C#,2017-03-16T21:15:54Z,2023-08-13T16:38:38Z,1880.0,MIT License,8,Other,True,dotnet/MQTTnet,,109
LukeMathWalker,zero-to-production,3733,358,60,False,False,"[{'name': 'Rust', 'size': 94413}, {'name': 'Shell', 'size': 2850}, {'name': 'HTML', 'size': 958}, {'name': 'Dockerfile', 'size': 922}, {'name': 'PLpgSQL', 'size': 390}]",5,"[{'name': 'rust', 'stars': 36382}, {'name': 'book', 'stars': 135}]",2,964,39,179,"Code for ""Zero To Production In Rust"", a book on API development using Rust.",Rust,2020-08-23T10:18:19Z,2023-08-01T22:54:50Z,229.0,Apache License 2.0,1,Other,True,LukeMathWalker/zero-to-production,,13
nolanlawson,fuite,3733,66,20,False,False,"[{'name': 'JavaScript', 'size': 88143}, {'name': 'HTML', 'size': 13457}]",2,[],0,926,50,30,A tool for finding memory leaks in web apps,JavaScript,2021-12-04T20:14:01Z,2023-08-06T19:13:49Z,146.0,Apache License 2.0,1,,True,nolanlawson/fuite,,3
solidjs,solid-start,3733,297,40,False,False,"[{'name': 'TypeScript', 'size': 305628}, {'name': 'JavaScript', 'size': 280103}, {'name': 'CSS', 'size': 7089}]",3,"[{'name': 'meta-framework', 'stars': 5}, {'name': 'solid-js', 'stars': 9}, {'name': 'ssr', 'stars': 98}, {'name': 'file-system-routing', 'stars': 0}, {'name': 'sdk', 'stars': 77}, {'name': 'spa', 'stars': 22}]",6,11189,418,498,"SolidStart, the Solid app framework",TypeScript,2021-03-30T03:42:11Z,2023-08-16T19:49:45Z,1421.0,MIT License,8,Contributor Covenant,True,solidjs/solid-start,,198
kokke,tiny-AES-c,3733,1245,138,False,False,"[{'name': 'C', 'size': 37346}, {'name': 'Python', 'size': 2463}, {'name': 'Makefile', 'size': 1211}, {'name': 'CMake', 'size': 679}, {'name': 'C++', 'size': 221}]",5,[],0,197,67,152,Small portable AES128/192/256 in C,C,2012-05-24T15:27:24Z,2023-06-26T09:56:41Z,270.0,The Unlicense,1,,True,kokke/tiny-AES-c,,18
windingwind,zotero-pdf-translate,3732,208,16,False,False,"[{'name': 'TypeScript', 'size': 185899}, {'name': 'JavaScript', 'size': 13741}, {'name': 'Fluent', 'size': 13594}, {'name': 'HTML', 'size': 8160}]",4,"[{'name': 'zotero', 'stars': 98}, {'name': 'zotero6', 'stars': 1}, {'name': 'translate', 'stars': 20}, {'name': 'translation', 'stars': 102}, {'name': 'add-on', 'stars': 15}, {'name': 'addon', 'stars': 31}, {'name': 'plugin', 'stars': 79}, {'name': 'zotero-plugin', 'stars': 91}, {'name': 'zotero-addon', 'stars': 14}, {'name': 'pdf', 'stars': 123}]",11,3870,60,484,"Translate PDF, EPub, webpage, metadata, annotations, notes to the target language. Support 20+ translate services.",TypeScript,2022-03-09T08:42:33Z,2023-08-17T03:55:31Z,518.0,GNU Affero General Public License v3.0,1,,True,windingwind/zotero-pdf-translate,,30
Zheaoli,awesome-coins,3732,281,152,False,False,[],0,"[{'name': 'cryptocurrency', 'stars': 28873}, {'name': 'algorithms', 'stars': 397}, {'name': 'bitcoin', 'stars': 63312}, {'name': 'ethereum', 'stars': 29566}, {'name': 'awesome', 'stars': 68077}, {'name': 'awesome-list', 'stars': 1707}, {'name': 'coin', 'stars': 17}, {'name': 'wallet', 'stars': 174}, {'name': 'algo', 'stars': 11}, {'name': 'nicehash', 'stars': 6}]",14,162,41,11,₿ A guide (for humans!) to cryto-currencies and their algos.,,2017-08-22T15:25:12Z,2023-07-20T07:10:14Z,198.0,Creative Commons Zero v1.0 Universal,2,Contributor Covenant,True,Zheaoli/awesome-coins,,30
apollographql,apollo-ios,3732,694,88,False,False,"[{'name': 'Swift', 'size': 3531223}, {'name': 'TypeScript', 'size': 45793}, {'name': 'Shell', 'size': 4357}, {'name': 'JavaScript', 'size': 4144}, {'name': 'Ruby', 'size': 2643}, {'name': 'Objective-C', 'size': 2117}, {'name': 'Makefile', 'size': 719}]",7,"[{'name': 'swift', 'stars': 28534}, {'name': 'graphql-client', 'stars': 9}, {'name': 'apollo-ios', 'stars': 0}, {'name': 'ios', 'stars': 40513}, {'name': 'graphql', 'stars': 26650}, {'name': 'apollographql', 'stars': 10}]",6,168955,1555,1490,"📱  A strongly-typed, caching GraphQL client for iOS, written in Swift.",Swift,2016-07-26T00:24:04Z,2023-08-17T23:26:55Z,3440.0,MIT License,29,Other,True,apollographql/apollo-ios,,198
toddmotto,echo,3731,523,112,False,False,"[{'name': 'JavaScript', 'size': 9618}]",1,[],0,90,88,66,Lazy-loading images with data-* attributes,JavaScript,2013-08-10T18:59:23Z,2023-06-20T18:05:13Z,76.0,,2,,True,toddmotto/echo,,14
ThoughtfulDev,EagleEye,3731,530,138,False,False,"[{'name': 'Python', 'size': 31849}, {'name': 'HTML', 'size': 3151}, {'name': 'Shell', 'size': 2565}]",3,"[{'name': 'python3', 'stars': 3647}, {'name': 'machine-learning', 'stars': 72588}, {'name': 'face-recognition', 'stars': 185}, {'name': 'social-media', 'stars': 78}, {'name': 'stalking', 'stars': 12}]",5,173,13,152,"Stalk your Friends. Find their Instagram, FB and Twitter Profiles using Image Recognition and Reverse Image Search.",Python,2018-02-17T13:58:57Z,2022-03-15T18:06:25Z,79.0,Do What The F*ck You Want To Public License,1,,True,ThoughtfulDev/EagleEye,,7
RoganDawes,P4wnP1,3731,663,285,False,False,"[{'name': 'Python', 'size': 176308}, {'name': 'PowerShell', 'size': 118705}, {'name': 'Shell', 'size': 75535}, {'name': 'HTML', 'size': 1357}]",4,[],0,2809,41,309,"P4wnP1 is a highly customizable USB attack platform, based on a low cost Raspberry Pi Zero or Raspberry Pi Zero W.",Python,2017-02-22T14:34:09Z,2019-10-31T12:30:16Z,245.0,GNU General Public License v3.0,2,,True,RoganDawes/P4wnP1,,7
minivision-ai,photo2cartoon,3731,741,83,False,False,"[{'name': 'Python', 'size': 80327}]",1,"[{'name': 'cartoon', 'stars': 14}, {'name': 'deep-learning', 'stars': 70567}, {'name': 'computer-vision', 'stars': 1900}, {'name': 'gan', 'stars': 141}, {'name': 'avatar-generator', 'stars': 50}]",5,2070,8,70,人像卡通化探索项目 (photo-to-cartoon translation project),Python,2020-04-17T08:24:26Z,2022-06-12T08:57:21Z,32.0,MIT License,4,,True,minivision-ai/photo2cartoon,,5
web-animations,web-animations-js,3730,435,152,False,False,"[{'name': 'JavaScript', 'size': 501692}, {'name': 'HTML', 'size': 153965}, {'name': 'Shell', 'size': 3345}]",3,[],0,2430,62,175,JavaScript implementation of the Web Animations API,JavaScript,2014-11-13T03:26:15Z,2021-06-20T11:58:39Z,1468.0,Apache License 2.0,7,,True,web-animations/web-animations-js,,27
subprotocol,verlet-js,3730,472,228,False,False,"[{'name': 'JavaScript', 'size': 73152}, {'name': 'CSS', 'size': 3107}]",2,[],0,408,19,10,A simple Verlet physics engine written in javascript,JavaScript,2013-04-10T07:22:41Z,2019-10-18T18:50:44Z,62.0,Other,1,,True,subprotocol/verlet-js,,4
panva,jose,3730,286,35,False,False,"[{'name': 'TypeScript', 'size': 328317}, {'name': 'JavaScript', 'size': 202575}, {'name': 'Shell', 'size': 4251}]",3,"[{'name': 'jose', 'stars': 4}, {'name': 'jwa', 'stars': 1}, {'name': 'jwe', 'stars': 1}, {'name': 'jwk', 'stars': 1}, {'name': 'jws', 'stars': 1}, {'name': 'jwks', 'stars': 0}, {'name': 'sign', 'stars': 1}, {'name': 'verify', 'stars': 3}, {'name': 'encrypt', 'stars': 5}, {'name': 'decrypt', 'stars': 2}]",18,11580,60,118,"""JSON Web Almost Everything"" - JWA, JWS, JWE, JWT, JWK, JWKS for Node.js, Browser, Cloudflare Workers, Deno, Bun, and other Web-interoperable runtimes.",TypeScript,2018-11-06T08:46:01Z,2023-07-25T07:22:03Z,1283.0,MIT License,1,Contributor Covenant,True,panva/jose,,32
bukosabino,ta,3730,805,149,False,False,"[{'name': 'Jupyter Notebook', 'size': 1285181}, {'name': 'Python', 'size': 244608}, {'name': 'Makefile', 'size': 292}]",3,"[{'name': 'trading', 'stars': 394}, {'name': 'technical-analysis', 'stars': 101}, {'name': 'python3', 'stars': 3647}, {'name': 'volume', 'stars': 6}, {'name': 'technical-analysis-library', 'stars': 4}, {'name': 'volatility', 'stars': 9}, {'name': 'trend-analysis', 'stars': 11}, {'name': 'momentum', 'stars': 2}, {'name': 'fundamental-analysis', 'stars': 27}, {'name': 'numpy', 'stars': 623}]",16,9684,116,206,Technical Analysis Library using Pandas and Numpy,Jupyter Notebook,2018-01-02T18:08:48Z,2023-06-04T23:57:44Z,615.0,MIT License,2,,True,bukosabino/ta,,28
leichunfeng,MVVMReactiveCocoa,3729,806,118,False,False,"[{'name': 'Objective-C', 'size': 634765}, {'name': 'Ruby', 'size': 1117}, {'name': 'C', 'size': 1061}]",3,[],0,83778,7,263,GitBucket iOS App,Objective-C,2015-01-12T16:12:54Z,2018-02-05T02:11:26Z,636.0,MIT License,2,,True,leichunfeng/MVVMReactiveCocoa,,3
nytimes,gizmo,3729,237,116,False,False,"[{'name': 'Go', 'size': 298345}, {'name': 'Shell', 'size': 561}, {'name': 'Makefile', 'size': 551}]",3,"[{'name': 'go', 'stars': 58453}, {'name': 'http-server', 'stars': 53}, {'name': 'pubsub', 'stars': 28}, {'name': 'google-pubsub', 'stars': 3}, {'name': 'sns', 'stars': 10}, {'name': 'sqs', 'stars': 2}, {'name': 'kafka', 'stars': 210}, {'name': 'gizmo', 'stars': 1}, {'name': 'googlecloud', 'stars': 8}]",9,3808,668,71,A Microservice Toolkit from The New York Times,Go,2015-12-15T18:09:36Z,2023-07-13T14:31:44Z,439.0,Apache License 2.0,43,Other,True,nytimes/gizmo,,46
yihong0618,xiaogpt,3728,539,30,False,False,"[{'name': 'Python', 'size': 42456}, {'name': 'Dockerfile', 'size': 431}, {'name': 'Batchfile', 'size': 222}]",3,"[{'name': 'python', 'stars': 277240}, {'name': 'chatgpt', 'stars': 5625}, {'name': 'xiaomi', 'stars': 28}, {'name': 'llms', 'stars': 18}]",4,254,80,255,Play ChatGPT and other LLM with Xiaomi AI Speaker,Python,2023-02-16T03:41:28Z,2023-08-04T11:00:09Z,140.0,MIT License,3,,True,yihong0618/xiaogpt,,45
xitanggg,open-resume,3728,265,20,False,False,"[{'name': 'TypeScript', 'size': 198154}, {'name': 'CSS', 'size': 3500}, {'name': 'JavaScript', 'size': 1935}, {'name': 'Dockerfile', 'size': 321}]",4,"[{'name': 'resume', 'stars': 83}, {'name': 'resume-builder', 'stars': 31}, {'name': 'resume-parser', 'stars': 40}, {'name': 'nextjs', 'stars': 1264}, {'name': 'react', 'stars': 95607}, {'name': 'resume-template', 'stars': 77}, {'name': 'tailwindcss', 'stars': 358}, {'name': 'typescript', 'stars': 39384}]",8,25260,8,44,OpenResume is a powerful open-source resume builder and resume parser. https://open-resume.com/,TypeScript,2023-06-24T06:06:30Z,2023-08-11T17:34:38Z,31.0,GNU Affero General Public License v3.0,1,,True,xitanggg/open-resume,,5
