owner,name,stars,forks,watchers,isFork,isArchived,languages,languageCount,topics,topicCount,diskUsageKb,pullRequests,issues,description,primaryLanguage,createdAt,pushedAt,defaultBranchCommitCount,license,assignableUserCount,codeOfConduct,forkingAllowed,nameWithOwner,parent,contributors
azl397985856,leetcode,51920,9383,1342,False,False,"[{'name': 'JavaScript', 'size': 14224}, {'name': 'Python', 'size': 2540}, {'name': 'Ruby', 'size': 218}]",3,"[{'name': 'algorithm', 'stars': 100617}, {'name': 'leetcode', 'stars': 191}, {'name': 'interview', 'stars': 243}, {'name': 'computer-science', 'stars': 487}, {'name': 'cpp', 'stars': 117990}, {'name': 'javascript', 'stars': 163762}, {'name': 'python', 'stars': 277238}, {'name': 'java', 'stars': 147835}, {'name': 'data-structures', 'stars': 71595}, {'name': 'tree', 'stars': 22}]",14,145252,306,248,推荐免费ChatGPT网站：www.lintcode.com/chat-gpt?utm_source=tf-github-lucifer  LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。),JavaScript,2018-03-30T09:13:51Z,2023-08-17T14:06:07Z,1760.0,Other,1,,True,azl397985856/leetcode,,77
scutan90,DeepLearning-500-questions,51324,15653,2307,False,False,"[{'name': 'JavaScript', 'size': 152358}, {'name': 'HTML', 'size': 2911}]",2,[],0,207074,339,183,深度学习500问，以问答形式对常用的概率知识、线性代数、机器学习、深度学习、计算机视觉等热点问题进行阐述，以帮助自己及有需要的读者。 全书分为18个章节，50余万字。由于水平有限，书中不妥之处恳请广大读者批评指正。   未完待续............ 如有意合作，联系scutjy2015@163.com                     版权所有，违权必究       Tan 2018.06,JavaScript,2018-06-27T06:36:45Z,2023-02-07T23:13:50Z,1275.0,GNU General Public License v3.0,1,,True,scutan90/DeepLearning-500-questions,,101
nomic-ai,gpt4all,50894,5590,550,False,False,"[{'name': 'C++', 'size': 601434}, {'name': 'QML', 'size': 177450}, {'name': 'Python', 'size': 120797}, {'name': 'C#', 'size': 43863}, {'name': 'CMake', 'size': 39430}, {'name': 'Java', 'size': 36515}, {'name': 'JavaScript', 'size': 30824}, {'name': 'C', 'size': 9191}, {'name': 'Go', 'size': 7961}, {'name': 'Makefile', 'size': 6668}]",15,[],0,12380,407,936,"gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue",C++,2023-03-27T18:49:32Z,2023-08-17T20:56:28Z,1337.0,MIT License,15,,True,nomic-ai/gpt4all,,101
remix-run,react-router,50848,10127,813,False,False,"[{'name': 'TypeScript', 'size': 1715721}, {'name': 'JavaScript', 'size': 49307}, {'name': 'CSS', 'size': 439}, {'name': 'HTML', 'size': 325}]",4,[],0,22247,2994,7099,Declarative routing for React,TypeScript,2014-05-16T22:22:51Z,2023-08-17T20:36:51Z,6228.0,MIT License,22,Other,True,remix-run/react-router,,431
necolas,normalize.css,50799,11002,1512,False,False,"[{'name': 'CSS', 'size': 6138}]",1,"[{'name': 'css', 'stars': 96882}, {'name': 'css-reset', 'stars': 26}, {'name': 'normalize-css', 'stars': 11}]",3,379,389,501,A modern alternative to CSS resets,CSS,2011-05-04T10:20:25Z,2023-07-24T04:48:43Z,360.0,MIT License,1,,True,necolas/normalize.css,,35
Semantic-Org,Semantic-UI,50721,5105,1316,False,False,"[{'name': 'JavaScript', 'size': 1070083}, {'name': 'Less', 'size': 617379}, {'name': 'HTML', 'size': 11298}]",3,"[{'name': 'ui', 'stars': 384}, {'name': 'ui-components', 'stars': 101}, {'name': 'flexbox', 'stars': 30}, {'name': 'css-framework', 'stars': 189}, {'name': 'dropdown', 'stars': 5}, {'name': 'button', 'stars': 4}, {'name': 'popup', 'stars': 10}, {'name': 'sidebar', 'stars': 13}, {'name': 'tooltip', 'stars': 3}, {'name': 'semantic', 'stars': 15}]",10,113116,878,6213,Semantic is a UI component framework based around useful principles from natural language.,JavaScript,2013-04-08T23:32:04Z,2023-05-30T15:47:02Z,6747.0,MIT License,11,,True,Semantic-Org/Semantic-UI,,183
psf,requests,50073,9147,1346,False,False,"[{'name': 'Python', 'size': 340944}, {'name': 'Makefile', 'size': 815}]",2,"[{'name': 'python', 'stars': 277238}, {'name': 'http', 'stars': 36527}, {'name': 'forhumans', 'stars': 5}, {'name': 'requests', 'stars': 20}, {'name': 'python-requests', 'stars': 17}, {'name': 'client', 'stars': 32}, {'name': 'humans', 'stars': 7}, {'name': 'cookies', 'stars': 11}]",8,12957,2421,3797,"A simple, yet elegant, HTTP library.",Python,2011-02-13T18:38:17Z,2023-08-16T15:17:12Z,6181.0,Apache License 2.0,6,Other,True,psf/requests,,403
swisskyrepo,PayloadsAllTheThings,49920,13032,1695,False,False,"[{'name': 'Python', 'size': 206605}, {'name': 'Ruby', 'size': 15242}, {'name': 'ASP.NET', 'size': 9206}, {'name': 'Classic ASP', 'size': 3372}, {'name': 'PHP', 'size': 3069}, {'name': 'Jupyter Notebook', 'size': 611}, {'name': 'Shell', 'size': 264}, {'name': 'HTML', 'size': 253}, {'name': 'JavaScript', 'size': 244}, {'name': 'CSS', 'size': 177}]",11,"[{'name': 'pentest', 'stars': 249}, {'name': 'payload', 'stars': 75}, {'name': 'bypass', 'stars': 118}, {'name': 'web-application', 'stars': 162}, {'name': 'hacking', 'stars': 1559}, {'name': 'vulnerability', 'stars': 133}, {'name': 'bounty', 'stars': 24}, {'name': 'methodology', 'stars': 15}, {'name': 'privilege-escalation', 'stars': 108}, {'name': 'penetration-testing', 'stars': 538}]",17,16862,571,0,A list of useful payloads and bypass for Web Application Security and Pentest/CTF,Python,2016-10-18T07:29:07Z,2023-08-08T08:43:54Z,1792.0,MIT License,1,,True,swisskyrepo/PayloadsAllTheThings,,263
Eugeny,tabby,49879,2992,428,False,False,"[{'name': 'TypeScript', 'size': 831044}, {'name': 'Pug', 'size': 133239}, {'name': 'SCSS', 'size': 60791}, {'name': 'JavaScript', 'size': 31775}, {'name': 'C++', 'size': 23214}, {'name': 'Batchfile', 'size': 1499}, {'name': 'C', 'size': 1272}, {'name': 'CSS', 'size': 480}, {'name': 'Lua', 'size': 247}, {'name': 'Shell', 'size': 155}]",11,"[{'name': 'terminal-emulators', 'stars': 120}, {'name': 'terminal', 'stars': 42044}, {'name': 'serial', 'stars': 12}, {'name': 'ssh-client', 'stars': 36}, {'name': 'telnet-client', 'stars': 6}]",5,91463,3786,4365,A terminal for a more modern age,TypeScript,2016-12-23T09:06:10Z,2023-08-18T04:07:23Z,5878.0,MIT License,2,Contributor Covenant,True,Eugeny/tabby,,121
ocornut,imgui,49605,8837,1033,False,False,"[{'name': 'C++', 'size': 3206152}, {'name': 'C', 'size': 357081}, {'name': 'Objective-C++', 'size': 63063}, {'name': 'Objective-C', 'size': 5477}, {'name': 'GLSL', 'size': 703}, {'name': 'GDB', 'size': 555}, {'name': 'Shell', 'size': 254}]",7,"[{'name': 'gui', 'stars': 351}, {'name': 'gamedev', 'stars': 512}, {'name': 'tools', 'stars': 180}, {'name': 'ui', 'stars': 384}, {'name': 'toolkit', 'stars': 37}, {'name': 'native', 'stars': 20}, {'name': 'imgui', 'stars': 58}, {'name': 'api', 'stars': 90666}, {'name': 'cplusplus', 'stars': 87}, {'name': 'framework', 'stars': 31818}]",15,82374,1151,5013,Dear ImGui: Bloat-free Graphical User interface for C++ with minimal dependencies,C++,2014-07-21T14:29:47Z,2023-08-17T17:40:21Z,7475.0,MIT License,1,,True,ocornut/imgui,,381
obsproject,obs-studio,49605,7102,1435,False,False,"[{'name': 'C', 'size': 6133308}, {'name': 'C++', 'size': 4143473}, {'name': 'CMake', 'size': 639903}, {'name': 'Objective-C++', 'size': 197781}, {'name': 'Objective-C', 'size': 151342}, {'name': 'Shell', 'size': 28165}, {'name': 'M', 'size': 27373}, {'name': 'Swift', 'size': 18831}, {'name': 'Lua', 'size': 15045}, {'name': 'Python', 'size': 7238}]",12,"[{'name': 'c', 'stars': 105729}, {'name': 'c-plus-plus', 'stars': 425}, {'name': 'live-streaming', 'stars': 81}, {'name': 'video-recording', 'stars': 27}, {'name': 'screen-capture', 'stars': 38}, {'name': 'game-capture', 'stars': 6}, {'name': 'directshow', 'stars': 8}, {'name': 'ffmpeg', 'stars': 173}, {'name': 'twitch-tv', 'stars': 12}, {'name': 'facebook-live', 'stars': 3}]",11,59190,5835,3268,OBS Studio - Free and open source software for live streaming and screen recording,C,2013-10-01T02:40:31Z,2023-08-18T00:31:04Z,13332.0,GNU General Public License v2.0,26,,True,obsproject/obs-studio,,411
prometheus,prometheus,49517,8414,1141,False,False,"[{'name': 'Go', 'size': 5557327}, {'name': 'TypeScript', 'size': 484757}, {'name': 'HTML', 'size': 30741}, {'name': 'JavaScript', 'size': 28251}, {'name': 'Yacc', 'size': 26061}, {'name': 'Shell', 'size': 17148}, {'name': 'SCSS', 'size': 16321}, {'name': 'Lex', 'size': 5982}, {'name': 'Makefile', 'size': 4576}, {'name': 'CSS', 'size': 3721}]",11,"[{'name': 'monitoring', 'stars': 9085}, {'name': 'metrics', 'stars': 77}, {'name': 'alerting', 'stars': 36}, {'name': 'graphing', 'stars': 6}, {'name': 'time-series', 'stars': 159}, {'name': 'prometheus', 'stars': 151}, {'name': 'hacktoberfest', 'stars': 26059}]",7,165356,7158,5172,The Prometheus monitoring system and time series database.,Go,2012-11-24T11:14:12Z,2023-08-18T07:28:31Z,11512.0,Apache License 2.0,39,Other,True,prometheus/prometheus,,355
ionic-team,ionic-framework,49403,13654,1623,False,False,"[{'name': 'TypeScript', 'size': 3316409}, {'name': 'HTML', 'size': 1840029}, {'name': 'SCSS', 'size': 742319}, {'name': 'JavaScript', 'size': 128341}, {'name': 'Vue', 'size': 61739}, {'name': 'CSS', 'size': 35426}, {'name': 'Shell', 'size': 6950}, {'name': 'Java', 'size': 1650}]",8,"[{'name': 'ionic', 'stars': 172}, {'name': 'mobile', 'stars': 20954}, {'name': 'framework', 'stars': 31818}, {'name': 'angular', 'stars': 62167}, {'name': 'javascript', 'stars': 163762}, {'name': 'frontend', 'stars': 49235}, {'name': 'pwa', 'stars': 12121}, {'name': 'typescript', 'stars': 39384}, {'name': 'web', 'stars': 1630}, {'name': 'stencil', 'stars': 12}]",17,1094174,6680,21074,"A powerful cross-platform UI toolkit for building native-quality iOS, Android, and Progressive Web Apps with HTML, CSS, and JavaScript.",TypeScript,2013-08-20T23:06:02Z,2023-08-18T06:08:26Z,13083.0,MIT License,27,Contributor Covenant,True,ionic-team/ionic-framework,,396
ageitgey,face_recognition,49056,13076,1569,False,False,"[{'name': 'Python', 'size': 35036}, {'name': 'Dockerfile', 'size': 6930}, {'name': 'Makefile', 'size': 2286}]",3,"[{'name': 'machine-learning', 'stars': 72587}, {'name': 'face-detection', 'stars': 114}, {'name': 'face-recognition', 'stars': 185}, {'name': 'python', 'stars': 277238}]",4,103959,219,1290,The world's simplest facial recognition api for Python and the command line,Python,2017-03-03T21:52:39Z,2023-08-18T06:34:35Z,238.0,MIT License,1,,True,ageitgey/face_recognition,,49
caddyserver,caddy,48637,3747,816,False,False,"[{'name': 'Go', 'size': 1955597}, {'name': 'HTML', 'size': 50992}, {'name': 'Shell', 'size': 103}]",3,"[{'name': 'go', 'stars': 58453}, {'name': 'web-server', 'stars': 21}, {'name': 'caddyfile', 'stars': 4}, {'name': 'http', 'stars': 36527}, {'name': 'http-server', 'stars': 53}, {'name': 'reverse-proxy', 'stars': 99}, {'name': 'https', 'stars': 425}, {'name': 'tls', 'stars': 27}, {'name': 'automatic-https', 'stars': 4}, {'name': 'privacy', 'stars': 479}]",16,16614,2045,3541,Fast and extensible multi-platform HTTP/1-2-3 web server with automatic HTTPS,Go,2015-01-13T19:45:03Z,2023-08-18T01:25:41Z,1748.0,Apache License 2.0,26,,True,caddyserver/caddy,,262
prakhar1989,awesome-courses,48597,8026,2286,False,False,[],0,"[{'name': 'computer-science', 'stars': 487}, {'name': 'courses', 'stars': 70}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'awesome', 'stars': 68077}]",4,1401,265,72,:books: List of awesome university courses for learning Computer Science!,,2014-11-15T18:36:49Z,2023-05-04T12:49:34Z,554.0,,2,,True,prakhar1989/awesome-courses,,127
google,material-design-icons,48491,9665,1827,False,False,[],0,"[{'name': 'material', 'stars': 85}, {'name': 'material-design', 'stars': 14520}, {'name': 'icons', 'stars': 148}, {'name': 'sprites', 'stars': 14}, {'name': 'ios', 'stars': 40513}, {'name': 'android', 'stars': 139799}, {'name': 'web', 'stars': 1630}]",7,2072721,157,1292,Material Design icons by Google,,2014-10-08T18:01:28Z,2023-08-18T02:53:04Z,227.0,Apache License 2.0,9,Other,True,google/material-design-icons,,27
danielmiessler,SecLists,48377,23166,1849,False,False,"[{'name': 'PHP', 'size': 119564}, {'name': 'Classic ASP', 'size': 26390}, {'name': 'Shell', 'size': 16888}, {'name': 'Perl', 'size': 8688}, {'name': 'Java', 'size': 6348}, {'name': 'ASP.NET', 'size': 5659}, {'name': 'ColdFusion', 'size': 4270}, {'name': 'HTML', 'size': 2502}, {'name': 'C', 'size': 1053}, {'name': 'Python', 'size': 649}]",13,[],0,937763,640,222,"SecLists is the security tester's companion. It's a collection of multiple types of lists used during security assessments, collected in one place. List types include usernames, passwords, URLs, sensitive data patterns, fuzzing payloads, web shells, and many more.",PHP,2012-02-19T01:30:18Z,2023-08-15T22:45:08Z,1640.0,MIT License,3,,True,danielmiessler/SecLists,,257
fffaraz,awesome-cpp,48230,7177,2036,False,False,[],0,"[{'name': 'cpp', 'stars': 117990}, {'name': 'cppcon', 'stars': 8}, {'name': 'awesome', 'stars': 68077}, {'name': 'programming-tutorial', 'stars': 12}, {'name': 'libraries', 'stars': 49}, {'name': 'c-plus-plus', 'stars': 425}, {'name': 'c', 'stars': 105729}, {'name': 'cpp-library', 'stars': 21}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'list', 'stars': 119}]",12,2451,798,566,"A curated list of awesome C++ (or C) frameworks, libraries, resources, and shiny things. Inspired by awesome-... stuff.",,2014-07-17T08:51:11Z,2023-08-07T18:08:48Z,1691.0,MIT License,3,Other,True,fffaraz/awesome-cpp,,381
scrapy,scrapy,48159,10103,1778,False,False,"[{'name': 'Python', 'size': 2154407}, {'name': 'HTML', 'size': 3290}, {'name': 'Roff', 'size': 2010}, {'name': 'Shell', 'size': 259}]",4,"[{'name': 'python', 'stars': 277238}, {'name': 'scraping', 'stars': 134}, {'name': 'crawling', 'stars': 54}, {'name': 'framework', 'stars': 31818}, {'name': 'crawler', 'stars': 298}, {'name': 'hacktoberfest', 'stars': 26059}, {'name': 'web-scraping', 'stars': 121}, {'name': 'web-scraping-python', 'stars': 7}]",8,25052,3112,2842,"Scrapy, a fast high-level web crawling & scraping framework for Python.",Python,2010-02-22T02:01:14Z,2023-08-17T16:45:05Z,10029.0,"BSD 3-Clause ""New"" or ""Revised"" License",14,Contributor Covenant,True,scrapy/scrapy,,377
alacritty,alacritty,48143,2823,466,False,False,"[{'name': 'Rust', 'size': 998796}, {'name': 'Shell', 'size': 25834}, {'name': 'GLSL', 'size': 10739}, {'name': 'Makefile', 'size': 3257}]",4,"[{'name': 'terminal-emulators', 'stars': 120}, {'name': 'opengl', 'stars': 14367}, {'name': 'gpu', 'stars': 91}, {'name': 'rust', 'stars': 36382}, {'name': 'vte', 'stars': 3}, {'name': 'terminal', 'stars': 42044}, {'name': 'linux', 'stars': 106623}, {'name': 'macos', 'stars': 33710}, {'name': 'windows', 'stars': 34209}, {'name': 'bsd', 'stars': 36}]",10,12638,2082,5015,"A cross-platform, OpenGL terminal emulator.",Rust,2016-02-18T05:02:30Z,2023-08-17T18:53:23Z,2164.0,Apache License 2.0,3,,True,alacritty/alacritty,,411
google,guava,48127,10704,2426,False,False,"[{'name': 'Java', 'size': 26383953}, {'name': 'CSS', 'size': 11478}, {'name': 'Kotlin', 'size': 7923}, {'name': 'Shell', 'size': 2619}, {'name': 'JavaScript', 'size': 600}, {'name': 'HTML', 'size': 429}]",6,"[{'name': 'guava', 'stars': 11}, {'name': 'java', 'stars': 147835}]",2,438347,1811,3487,Google core libraries for Java,Java,2014-05-29T16:23:17Z,2023-08-14T22:22:47Z,6155.0,Apache License 2.0,14,Other,True,google/guava,,309
localstack,localstack,48089,3649,520,False,False,"[{'name': 'Python', 'size': 11786241}, {'name': 'Makefile', 'size': 29731}, {'name': 'ANTLR', 'size': 17016}, {'name': 'JavaScript', 'size': 15517}, {'name': 'Shell', 'size': 12023}, {'name': 'Jinja', 'size': 10631}, {'name': 'Dockerfile', 'size': 8113}, {'name': 'HCL', 'size': 7231}, {'name': 'HTML', 'size': 6247}, {'name': 'Java', 'size': 5888}]",15,"[{'name': 'aws', 'stars': 84050}, {'name': 'localstack', 'stars': 7}, {'name': 'testing', 'stars': 13291}, {'name': 'continuous-integration', 'stars': 24489}, {'name': 'developer-tools', 'stars': 276}, {'name': 'python', 'stars': 277238}, {'name': 'cloud', 'stars': 432}]",7,30017,4169,4699,💻 A fully functional local AWS cloud stack. Develop and test your cloud & Serverless apps offline,Python,2016-10-25T23:48:03Z,2023-08-18T07:33:00Z,4743.0,Other,27,Contributor Covenant,True,localstack/localstack,,426
Solido,awesome-flutter,48071,6476,1597,False,False,"[{'name': 'Dart', 'size': 93995}]",1,"[{'name': 'flutter', 'stars': 4350}, {'name': 'awesome-list', 'stars': 1706}, {'name': 'dartlang', 'stars': 31}, {'name': 'mobile-development', 'stars': 78}, {'name': 'flutter-plugin', 'stars': 130}, {'name': 'awesome', 'stars': 68077}, {'name': 'material-design', 'stars': 14520}, {'name': 'android', 'stars': 139799}, {'name': 'ios', 'stars': 40513}, {'name': 'cross-platform', 'stars': 156}]",18,3229,917,0,"An awesome list that curates the best Flutter libraries, tools, tutorials, articles and more.",Dart,2017-05-07T11:45:27Z,2023-08-06T09:04:40Z,1814.0,,4,,True,Solido/awesome-flutter,,308
